TIME,GEO,C_RESID,UNIT,NACE_R2,Value,Flag and Footnotes
2016,Ireland,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Ireland,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",52.05,e
2016,Ireland,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2016,Ireland,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Ireland,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",20.26,e
2016,Ireland,Foreign country,Percentage change on previous period,Hotels and similar accommodation,19.59,e
2016,Ireland,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",22.97,e
2016,Ireland,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,25.34,e
2016,Ireland,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",11.95,e
2016,Ireland,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","14,915,287",e
2016,Ireland,Reporting country,Number,Hotels and similar accommodation,"13,360,469",e
2016,Ireland,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,554,818",e
2016,Ireland,Reporting country,Number,Holiday and other short-stay accommodation,"1,051,119",e
2016,Ireland,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","503,699",e
2016,Ireland,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Ireland,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Ireland,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2016,Ireland,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Ireland,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",47.95,e
2016,Ireland,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2016,Ireland,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Ireland,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-8.2,e
2016,Ireland,Reporting country,Percentage change on previous period,Hotels and similar accommodation,-8.83,e
2016,Ireland,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-2.37,e
2016,Ireland,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,2.27,e
2016,Ireland,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-10.82,e
2016,Ireland,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","31,105,668",e
2016,Ireland,Total,Number,Hotels and similar accommodation,"26,264,513",e
2016,Ireland,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","4,841,155",e
2016,Ireland,Total,Number,Holiday and other short-stay accommodation,"3,807,995",e
2016,Ireland,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","1,033,160",e
2016,Ireland,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,581.42",e
2016,Ireland,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Ireland,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Ireland,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",445.66,e
2016,Ireland,Total,Per square kilometre,Hotels and similar accommodation,:,
2016,Ireland,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Ireland,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,e
2016,Ireland,Total,Percentage of total,Hotels and similar accommodation,:,
2016,Ireland,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Ireland,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Ireland,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",4.7,e
2016,Ireland,Total,Percentage change on previous period,Hotels and similar accommodation,3.22,e
2016,Ireland,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",13.51,e
2016,Ireland,Total,Percentage change on previous period,Holiday and other short-stay accommodation,18,e
2016,Ireland,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-0.44,e
2016,Greece,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","87,912,850",
2016,Greece,Foreign country,Number,Hotels and similar accommodation,"65,941,418",
2016,Greece,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","21,971,432",
2016,Greece,Foreign country,Number,Holiday and other short-stay accommodation,"21,185,403",
2016,Greece,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","786,029",
2016,Greece,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Greece,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Greece,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2016,Greece,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Greece,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",79.91,
2016,Greece,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2016,Greece,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Greece,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",3.23,
2016,Greece,Foreign country,Percentage change on previous period,Hotels and similar accommodation,3.73,
2016,Greece,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",1.75,
2016,Greece,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,1.86,
2016,Greece,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-1.04,
2016,Greece,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","22,107,192",
2016,Greece,Reporting country,Number,Hotels and similar accommodation,"13,943,606",
2016,Greece,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,163,586",
2016,Greece,Reporting country,Number,Holiday and other short-stay accommodation,"7,331,990",
2016,Greece,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","831,596",
2016,Greece,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Greece,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Greece,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2016,Greece,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Greece,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",20.09,
2016,Greece,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2016,Greece,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Greece,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",5.78,
2016,Greece,Reporting country,Percentage change on previous period,Hotels and similar accommodation,5.62,
2016,Greece,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",6.04,
2016,Greece,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,5.76,
2016,Greece,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",8.57,
2016,Greece,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","110,020,042",
2016,Greece,Total,Number,Hotels and similar accommodation,"79,885,024",
2016,Greece,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","30,135,018",
2016,Greece,Total,Number,Holiday and other short-stay accommodation,"28,517,393",
2016,Greece,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","1,617,625",
2016,Greece,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,202.39",
2016,Greece,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Greece,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Greece,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",833.18,
2016,Greece,Total,Per square kilometre,Hotels and similar accommodation,:,
2016,Greece,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Greece,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2016,Greece,Total,Percentage of total,Hotels and similar accommodation,:,
2016,Greece,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Greece,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Greece,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",3.73,
2016,Greece,Total,Percentage change on previous period,Hotels and similar accommodation,4.05,
2016,Greece,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",2.88,
2016,Greece,Total,Percentage change on previous period,Holiday and other short-stay accommodation,2.83,
2016,Greece,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",3.68,
2016,Spain,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","294,556,428",
2016,Spain,Foreign country,Number,Hotels and similar accommodation,"216,929,812",
2016,Spain,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","77,626,616",
2016,Spain,Foreign country,Number,Holiday and other short-stay accommodation,"59,831,876",
2016,Spain,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","17,794,740",
2016,Spain,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Spain,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Spain,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2016,Spain,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Spain,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",64.74,
2016,Spain,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2016,Spain,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Spain,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",9.33,
2016,Spain,Foreign country,Percentage change on previous period,Hotels and similar accommodation,9.57,
2016,Spain,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",8.66,
2016,Spain,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,9.26,
2016,Spain,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",6.72,
2016,Spain,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","160,400,822",
2016,Spain,Reporting country,Number,Hotels and similar accommodation,"114,239,133",
2016,Spain,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","46,161,689",
2016,Spain,Reporting country,Number,Holiday and other short-stay accommodation,"27,314,793",
2016,Spain,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","18,846,896",
2016,Spain,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Spain,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Spain,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2016,Spain,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Spain,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",35.26,
2016,Spain,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2016,Spain,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Spain,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",4.97,
2016,Spain,Reporting country,Percentage change on previous period,Hotels and similar accommodation,3.61,
2016,Spain,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",8.48,
2016,Spain,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,9.98,
2016,Spain,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",6.38,
2016,Spain,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","454,957,250",
2016,Spain,Total,Number,Hotels and similar accommodation,"331,168,945",
2016,Spain,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","123,788,305",
2016,Spain,Total,Number,Holiday and other short-stay accommodation,"87,146,669",
2016,Spain,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","36,641,636",
2016,Spain,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","9,796.65",
2016,Spain,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,Spain,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,Spain,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",899.22,
2016,Spain,Total,Per square kilometre,Hotels and similar accommodation,:,
2016,Spain,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,Spain,Total,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Total,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",100,
2016,Spain,Total,Percentage of total,Hotels and similar accommodation,:,
2016,Spain,Total,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Total,Percentage of total,Holiday and other short-stay accommodation,:,
2016,Spain,Total,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,Spain,Total,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",7.75,
2016,Spain,Total,Percentage change on previous period,Hotels and similar accommodation,7.44,
2016,Spain,Total,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",8.6,
2016,Spain,Total,Percentage change on previous period,Holiday and other short-stay accommodation,9.48,
2016,Spain,Total,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",6.54,
2016,France,Foreign country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","123,913,410",
2016,France,Foreign country,Number,Hotels and similar accommodation,"70,245,367",
2016,France,Foreign country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","53,668,043",
2016,France,Foreign country,Number,Holiday and other short-stay accommodation,"17,730,393",
2016,France,Foreign country,Number,"Camping grounds, recreational vehicle parks and trailer parks","35,937,650",
2016,France,Foreign country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,France,Foreign country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,France,Foreign country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Per square kilometre,Hotels and similar accommodation,:,
2016,France,Foreign country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,France,Foreign country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",30.61,
2016,France,Foreign country,Percentage of total,Hotels and similar accommodation,:,
2016,France,Foreign country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,France,Foreign country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Foreign country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-5.02,
2016,France,Foreign country,Percentage change on previous period,Hotels and similar accommodation,-5.66,
2016,France,Foreign country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-4.18,
2016,France,Foreign country,Percentage change on previous period,Holiday and other short-stay accommodation,-11.19,
2016,France,Foreign country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-0.3,
2016,France,Reporting country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","280,850,016",
2016,France,Reporting country,Number,Hotels and similar accommodation,"133,631,681",
2016,France,Reporting country,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","147,218,335",
2016,France,Reporting country,Number,Holiday and other short-stay accommodation,"70,989,560",
2016,France,Reporting country,Number,"Camping grounds, recreational vehicle parks and trailer parks","76,228,775",
2016,France,Reporting country,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,France,Reporting country,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,France,Reporting country,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Per square kilometre,Hotels and similar accommodation,:,
2016,France,Reporting country,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Per square kilometre,Holiday and other short-stay accommodation,:,
2016,France,Reporting country,Per square kilometre,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Percentage of total,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",69.39,
2016,France,Reporting country,Percentage of total,Hotels and similar accommodation,:,
2016,France,Reporting country,Percentage of total,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Percentage of total,Holiday and other short-stay accommodation,:,
2016,France,Reporting country,Percentage of total,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Reporting country,Percentage change on previous period,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",0.45,
2016,France,Reporting country,Percentage change on previous period,Hotels and similar accommodation,1.85,
2016,France,Reporting country,Percentage change on previous period,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",-0.78,
2016,France,Reporting country,Percentage change on previous period,Holiday and other short-stay accommodation,-0.78,
2016,France,Reporting country,Percentage change on previous period,"Camping grounds, recreational vehicle parks and trailer parks",-0.78,
2016,France,Total,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","404,763,426",
2016,France,Total,Number,Hotels and similar accommodation,"203,877,048",
2016,France,Total,Number,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","200,886,378",
2016,France,Total,Number,Holiday and other short-stay accommodation,"88,719,953",
2016,France,Total,Number,"Camping grounds, recreational vehicle parks and trailer parks","112,166,425",
2016,France,Total,Per thousand inhabitants,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,074.03",
2016,France,Total,Per thousand inhabitants,Hotels and similar accommodation,:,
2016,France,Total,Per thousand inhabitants,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Total,Per thousand inhabitants,Holiday and other short-stay accommodation,:,
2016,France,Total,Per thousand inhabitants,"Camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Total,Per square kilometre,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",639.25,
2016,France,Total,Per square kilometre,Hotels and similar accommodation,:,
2016,France,Total,Per square kilometre,"Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",:,
2016,France,Total,Per square kilometre,Holiday and other short-stay accommodation,:,
